Character,Sentence,Negative,Neutral,Positive,Compound,EXT_Pos,EXT_Neg,NEU_Pos,NEU_Neg,AGR_Pos,AGR_Neg,CON_Pos,CON_Neg,OPN_Pos,OPN_Neg
hermione, remember what dumbledore said? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hermione," if we succeed, more than one innocent life could be spared. ",0.0,0.606,0.394,0.7063,1,0,1,0,0,0,0,0,1,0
hermione, let's go. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hermione, fudge has to see buckbeak before we steal him. ,0.286,0.714,0.0,-0.4939,0,1,0,1,0,0,0,0,0,1
hermione," otherwise, he'll think hagrid set him free. ",0.0,0.645,0.355,0.5106,1,0,1,0,0,0,1,0,1,0
hermione," harry, you can't. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hermione," yes, and you must! ",0.0,0.501,0.499,0.4574,1,0,1,0,0,0,0,0,1,0
hermione," harry, you're in hagrid's hut now. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
hermione," if you go bursting in, you'll think you've gone mad. ",0.262,0.738,0.0,-0.4939,0,1,0,1,0,0,0,1,0,1
hermione, awful things happen to wizards who meddle with time harry. ,0.25,0.75,0.0,-0.4588,0,1,0,1,0,1,0,0,0,1
hermione, we can't be seen. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hermione, fudge is coming. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
hermione, and we aren't leaving? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hermione, why aren't we leaving? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hermione, sorry. ,1.0,0.0,0.0,-0.0772,0,1,0,1,0,1,0,0,0,1
hermione, we're coming out the back door. go! ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
hermione, is that really what my hair looks like from the back? ,0.0,0.8,0.2,0.3612,0,0,0,0,0,0,0,0,1,0
hermione, i thought i just saw… never mind. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hermione," okay, go, harry. go! ",0.0,0.578,0.422,0.2942,1,0,1,0,1,0,0,0,1,0
hermione, keep trying. come on. quickly. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
hermione," come on. come on, buckbeak. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hermione, come and get the nice dead ferret. ,0.355,0.413,0.231,-0.3612,0,1,0,1,0,0,0,1,0,1
hermione," come on. it's here. come on, beaky. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hermione," come on, buckbeak. come on. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hermione, buckbeak. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hermione, come on. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hermione, we save sirius. ,0.0,0.385,0.615,0.4939,1,0,1,0,0,0,0,0,1,0
hermione, no idea. ,0.688,0.312,0.0,-0.296,0,1,0,1,0,0,0,0,0,1
hermione, look. it's lupin. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hermione, and snape's coming. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hermione, and now we wait. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hermione, at least someone's enjoying himself. ,0.0,0.541,0.459,0.5267,1,0,1,0,1,0,1,0,1,0
hermione, yeah? ,0.0,0.0,1.0,0.296,1,0,1,0,0,0,0,0,1,0
hermione, with a patronus. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hermione, i heard snape telling dumbledore. ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
hermione, according to him only a really powerful wizard could have conjured it. ,0.0,0.781,0.219,0.4754,1,0,1,0,0,0,0,0,1,0
hermione," harry, but your dad's... ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
hermione, here we come. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hermione, that's great. ,0.0,0.196,0.804,0.6249,1,0,1,0,1,0,0,0,1,0
hermione, harry! ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hermione, saving your life. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hermione," yeah, i didn't think about that. run! ",0.0,0.707,0.293,0.3595,1,0,1,0,0,0,0,0,1,0
hermione, that was so scary. ,0.578,0.422,0.0,-0.6269,0,1,0,1,0,1,0,0,0,1
hermione, this is horrible. ,0.636,0.364,0.0,-0.5423,0,1,0,1,0,0,0,0,0,1
hermione," harry, listen to me. ",0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
hermione, no one's coming. ,0.524,0.476,0.0,-0.296,0,1,0,1,0,0,0,1,0,1
hermione, you're dying both of you. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hermione, harry! ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hermione, no. but i don't like flying...! ,0.372,0.628,0.0,-0.451,0,1,0,1,0,0,0,0,0,1
hermione, bombarda! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hermione, we have to go. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hermione," what's he talking about, harry? ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hermione, this came with it. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hermione," how fast is it, harry?",0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
neville,trevor! sorry. ,0.614,0.386,0.0,-0.1511,0,1,0,1,0,0,0,0,0,1
neville, that picture's moving. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
neville," the only problem is, i can't remember what i've forgotten. ",0.365,0.635,0.0,-0.5574,0,1,0,1,0,0,0,0,0,1
neville," down, down! ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
neville, parvati patil said that she wouldn't come out of the girl's bathroom.  ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
neville, she said that she'd been in there all afternoon...crying. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
neville, how? i can barely stand at all! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
neville," no, that's all i need! ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
neville, you to set my bloody kneecups on fire! ,0.482,0.518,0.0,-0.68,0,1,0,1,0,0,0,0,0,1
neville, hey! wait! where are you going? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
neville, what about the countercurse? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
neville, neither should you.  ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
neville," you're sneaking out again, arent you? ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
neville, no! i won't let you! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
neville,  you'll get gryffindor in trouble again! ,0.374,0.626,0.0,-0.4574,0,1,0,1,0,1,0,0,0,1
neville,  i-i'll fight you. ,0.565,0.435,0.0,-0.3818,0,1,0,1,0,1,0,0,0,1
neville," go on, ron.  ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
neville, i ignored one from my gran once.  ,0.277,0.723,0.0,-0.3182,0,0,0,1,0,1,0,0,0,1
neville, it was horrible. ,0.636,0.364,0.0,-0.5423,0,1,0,1,0,0,0,0,0,1
neville," please, get me down! ",0.0,0.536,0.464,0.3802,1,0,1,0,1,0,0,0,1,0
neville, why is it always me? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
neville," harry, i don't know who did it, but you'd better come. ",0.0,0.722,0.278,0.5927,1,0,1,0,0,0,1,0,1,0
neville, come on! ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
neville, harry. it's hermione. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
neville, i think so. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
neville, i'm okay. okay. ,0.0,0.208,0.792,0.4215,1,0,1,0,1,0,0,0,1,0
neville, yeah. ,0.0,0.0,1.0,0.296,1,0,1,0,0,0,0,0,1,0
neville," you don't think he'd come to hogwarts, do you? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
neville, professor snape. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
neville, professor snape. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
neville," yes. i don't want it to turn into her, either. ",0.102,0.671,0.226,0.3565,1,0,1,0,0,0,0,0,1,0
neville, she carries a red handbag... ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
neville, riddikulus! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
neville, hey. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
neville, harry. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
neville, wherever did you get it?,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
malfoy,"it's true then, what they're saying on the train. ",0.0,0.741,0.259,0.4215,1,0,1,0,1,0,0,0,1,0
malfoy, harry potter has come to hogwarts. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
malfoy," this is crabbe, and goyle. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
malfoy, and i'm malfoy. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
malfoy, draco malfoy. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
malfoy," think my name's funny, do you? ",0.0,0.633,0.367,0.4404,1,0,1,0,0,0,0,0,1,0
malfoy, i've no need to ask yours. ,0.306,0.694,0.0,-0.296,0,1,0,1,0,0,0,1,0,1
malfoy, red hair and a hand-me-down robe? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
malfoy, you must be a weasley. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
malfoy," we'll soon find out that some wizarding families are better than others, potter. ",0.0,0.805,0.195,0.4404,1,0,1,0,1,0,1,0,1,0
malfoy, you don't want to go making friends with the wrong sort. ,0.28,0.519,0.201,-0.0572,0,1,0,1,0,0,0,0,0,1
malfoy, i can help you there. ,0.0,0.597,0.403,0.4019,1,0,1,0,1,0,0,0,1,0
malfoy, up. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
malfoy, did you see his face? ,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0
malfoy," maybe if the fat lump had given this a squeeze, he'd have remembered to fall on his fat arse. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
malfoy, no. i think i'll leave it somewhere for longbottom to find. ,0.107,0.893,0.0,-0.0516,0,1,0,1,0,0,0,0,0,1
malfoy, how about on the roof? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
malfoy," what's the matter, potter? ",0.0,0.732,0.268,0.0258,1,0,1,0,1,0,1,0,1,0
malfoy, bit beyond your reach? ,0.0,0.732,0.268,0.0258,1,0,1,0,0,0,0,0,1,0
malfoy, is that so? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
malfoy," have it your way, then. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
malfoy," excuse me, professor.  ",0.0,0.606,0.394,0.0772,1,0,1,0,0,0,1,0,1,0
malfoy, perhaps i heard you wrong.  ,0.437,0.563,0.0,-0.4767,0,0,0,1,0,0,0,0,0,1
malfoy," i thought you said...""the four of us."" ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
malfoy, the forest? i thought that was a joke!  ,0.0,0.737,0.263,0.3595,1,0,1,0,1,0,0,0,1,0
malfoy, we can't go in there.  ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
malfoy, students aren't allowed. ,0.0,1.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0
malfoy,  and there are...werewolves! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
malfoy, okay. then i get fang! ,0.0,0.646,0.354,0.2942,1,0,1,0,1,0,0,0,1,0
malfoy, you wait till my father hears about this.  ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
malfoy, this is servant's stuff. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
malfoy," scared, potter?!  ",0.761,0.239,0.0,-0.4926,0,0,0,1,0,0,0,1,0,1
malfoy, did you hear that?  ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
malfoy," come on, fang.  scared. ",0.492,0.508,0.0,-0.4404,0,1,0,1,0,1,0,0,0,1
malfoy, ahhhhhhhhh!!! ahhh! help!!!!! ,0.0,0.341,0.659,0.5951,1,0,1,0,0,0,0,0,1,0
malfoy," nice one, mate! ",0.0,0.393,0.607,0.4753,1,0,1,0,1,0,1,0,1,0
whispers,harry potter?,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
sorting hat,"ah, right then... hmm... right. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
sorting hat, okay. gryffindor! ,0.0,0.313,0.687,0.2942,1,0,1,0,1,0,0,0,1,0
sorting hat, slytherin! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
sorting hat, let's see i know! hufflepuff! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
sorting hat, another weasley! ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
sorting hat, i know just what to do with you. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
sorting hat, gryffindor! ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
sorting hat," hmm... difficult, very difficult. ",0.726,0.274,0.0,-0.6478,0,1,0,1,0,0,0,0,0,1
sorting hat," plenty of courage, i see. ",0.0,0.556,0.444,0.4939,0,0,1,0,1,0,0,0,1,0
sorting hat," not a bad mind, either. ",0.0,0.584,0.416,0.431,1,0,1,0,1,0,0,0,1,0
sorting hat," there's talent, oh, yes. ",0.0,0.267,0.733,0.6705,1,0,1,0,0,0,0,0,1,0
sorting hat, and a thirst to prove yourself. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
sorting hat, but where to put you? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
sorting hat," not slytherin, eh? are you sure? ",0.0,0.653,0.347,0.3939,0,0,1,0,0,0,0,0,1,0
sorting hat," you could be great, you know. ",0.0,0.549,0.451,0.6249,1,0,1,0,1,0,0,0,1,0
sorting hat," it's all here, in your head. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
sorting hat," and slytherin will help you on the way to greatnesses, no doubt about that. ",0.0,0.714,0.286,0.5873,1,0,1,0,0,0,0,0,1,0
sorting hat," no? well, if you're sure. ",0.0,0.405,0.595,0.5267,1,0,1,0,0,0,0,0,1,0
sorting hat, better be...gryffindor! ,0.0,0.239,0.761,0.4926,1,0,1,0,1,0,0,0,1,0
sorting hat," bee in your bonnet, potter? ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
sorting hat, yes. you were particularly difficult to place. ,0.266,0.477,0.257,-0.024,0,1,0,1,0,0,0,0,0,1
sorting hat, but i stand by what i said last year. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
sorting hat, you would have done well in slytherin.,0.0,0.741,0.259,0.2732,1,0,1,0,0,0,0,0,1,0
seamus,i'm half and half. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
seamus, my dad's a muggle. mum's a witch. ,0.294,0.706,0.0,-0.3612,0,1,0,1,0,0,0,1,0,1
seamus, bit of a nasty shock for him when he found out. ,0.408,0.592,0.0,-0.7351,0,1,0,1,0,1,0,1,0,1
seamus," eye of rabbit, harp string hum ",0.0,1.0,0.0,0.0,0,0,1,0,1,0,1,0,1,0
seamus, turn this water into rum. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
seamus, eye of rabbit... ,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
seamus, wingard levosa. wingardly lev...  ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
seamus, i'll do the countercurse! ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
seamus," i don't appreciate the insinuation, longbottom. ",0.311,0.689,0.0,-0.3089,0,1,0,1,0,0,0,0,0,1
seamus," besides, if anyone cared to notice my eyebrows have completely grown back! ",0.0,0.781,0.219,0.4753,1,0,1,0,0,0,0,0,1,0
seamus, yeah! we won!! ,0.0,0.129,0.871,0.7767,1,0,1,0,0,0,0,0,1,0
seamus," no, ma'am, he's just fainted. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
seamus," heads up, everyone.  ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
seamus, weasley's gotten himself a howler. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
seamus, cornish pixies? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
seamus, fortuna major. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
seamus," here, listen. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
seamus, she just won't let me in. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
seamus, exactly. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
seamus," hey, man. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
seamus," ron, catch. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
seamus, i think we have a winner. ,0.0,0.568,0.432,0.5859,1,0,1,0,0,0,0,0,1,0
seamus," oh, no. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
seamus, the grin? what's the grin? ,0.0,0.314,0.686,0.7622,1,0,1,0,0,0,1,0,1,0
seamus, he's been sighted! ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
seamus, sirius black! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
seamus, dementors? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
seamus, he slipped past them once. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
seamus, who's to say he won't do it again? ,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0
seamus," can i have a go, harry? ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
seamus," after you, of course.",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
percy,"oh, thats professor snape, head of slytherin house. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
percy, potions. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
percy," but everyone knows, its the dark arts he fancies. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
percy, he's been after quirrell's job for years. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
percy," hello, sir nicholas. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
percy, have a nice summer? ,0.0,0.517,0.483,0.4215,1,0,1,0,1,0,0,0,1,0
percy," gryffindors, follow me please. ",0.0,0.566,0.434,0.3182,1,0,1,0,0,0,0,0,1,0
percy, keep up. thank you. ,0.0,0.545,0.455,0.3612,1,0,1,0,0,0,0,0,1,0
percy, this is the most direct path to the dormitories. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
percy," oh, and keep an eye on the staircases. ",0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
percy, they like to change. ,0.0,0.545,0.455,0.3612,1,0,0,0,0,0,0,0,1,0
percy," keep up, please, and follow me. ",0.0,0.685,0.315,0.3182,1,0,1,0,0,0,0,0,1,0
percy," quickly now, come on. come on. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
percy, caput draconis. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
percy," follow me, everyone. keep up. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
percy," quickly, come on. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
percy, gather around here. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
percy, welcome to the gryffindor common room. ,0.0,0.625,0.375,0.4588,1,0,1,0,1,0,0,0,1,0
percy, boys' dormitory is upstairs and down to your left. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
percy," girls, the same on your right. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
percy, you'll find that your belongings have already been brought up. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
percy, gryffindors...keep up please.  ,0.0,0.465,0.535,0.3182,1,0,1,0,0,0,0,0,1,0
percy, and stay alert! ,0.0,0.445,0.555,0.3595,1,0,1,0,0,0,0,0,1,0
percy, errol... ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
percy," oh look, it’s our hogwarts letters.  ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
percy, and they’ve sent us harry’s as well. ,0.0,0.741,0.259,0.2732,1,0,1,0,1,0,1,0,1,0
percy," hello, sir nicolas. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
percy, excuse me. ,0.0,0.435,0.565,0.0772,1,0,1,0,0,0,1,0,1,0
percy, i happen to be a school prefect. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
percy," you, on the other hand, have no business wandering the corridors at night. ",0.134,0.671,0.195,0.25,1,0,1,0,1,0,0,0,1,0
percy, what are your names again? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
percy," mind your attitude, malfoy. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
percy," let me through, please. ",0.0,0.566,0.434,0.3182,1,0,1,0,0,0,0,0,1,0
percy, excuse me! i'm head boy! ,0.0,0.68,0.32,0.2225,1,0,1,0,0,0,1,0,1,0
percy," get back, all of you. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
percy, no one is to enter this dormitory until it's been searched. ,0.18,0.82,0.0,-0.296,0,1,0,0,0,0,0,0,0,1
percy," keep calm, everyone. break into fours. ",0.0,0.685,0.315,0.3182,1,0,1,0,1,0,0,0,1,0
percy, back to your common room. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
percy, be quiet. make way. ,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
percy, the headmaster's here. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
percy, you heard. move! ,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
percy, mind where you're going! slow down! ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
percy, you listen! i'm head boy! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
percy, come back here!,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
sir nicholas,hello! how are you? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
sir nicholas, welcome to gryffindor. ,0.0,0.4,0.6,0.4588,1,0,1,0,1,0,0,0,1,0
sir nicholas," dismal. once again, my request to join the headless hunt has been denied. ",0.361,0.524,0.115,-0.6908,0,1,0,1,0,0,0,0,0,1
sir nicholas," i prefer sir nicholas, if you don't mind. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
sir nicholas, like this. ,0.0,0.286,0.714,0.3612,1,0,0,0,0,0,0,0,1,0
sir nicholas, have you heard?  ,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
sir nicholas, harry potter's the new gryffindor seeker.  ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
sir nicholas, i always knew hed do well. ,0.0,0.704,0.296,0.2732,1,0,1,0,0,0,0,0,1,0
sir nicholas," hello, percy, miss clearwater. ",0.348,0.652,0.0,-0.1531,0,1,0,0,0,0,0,0,0,1
sir nicholas, thank you. ,0.0,0.286,0.714,0.3612,1,0,1,0,0,0,0,0,1,0
sir nicholas, good evening. ,0.0,0.256,0.744,0.4404,1,0,1,0,0,0,0,0,1,0
sir nicholas, thank you. ,0.0,0.286,0.714,0.3612,1,0,1,0,0,0,0,0,1,0
sir nicholas, hello. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
sir nicholas, hermione! welcome back.,0.0,0.378,0.622,0.5093,1,0,1,0,1,0,0,0,1,0
girl,"look, it's the bloody baron! ",0.444,0.556,0.0,-0.4926,0,0,0,1,0,1,0,0,0,1
girl," oh, look! look! ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
girl, who's that girl? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
girl, is he all right? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
girl," hufflepuff, this way!",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
man in paint,welcome to hogwarts.,0.0,0.4,0.6,0.4588,1,0,1,0,0,0,0,0,1,0
fat lady,password? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fat lady," no, no. wait, wait. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fat lady, watch this. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fat lady, amazing. just with my voice. ,0.0,0.513,0.487,0.5859,1,0,1,0,1,0,0,0,1,0
fat lady," yes, all right. go in. ",0.0,0.597,0.403,0.4019,1,0,1,0,0,0,0,0,1,0
fat lady," eyes like the devil, he's got, and a soul as dark as his name. ",0.233,0.635,0.132,-0.4404,0,0,0,0,0,0,0,0,0,1
fat lady," it's him, headmaster. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fat lady, the one they all talk about. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fat lady," he's here, somewhere in the castle! ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fat lady, sirius black!,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
snape,there will be no foolish wand-waving or silly incantations in this class. ,0.0,0.774,0.226,0.2297,1,0,1,0,1,0,0,0,1,0
snape," as such, i don't expect many of you to appreciate the subtle science and exact art that is potion-making. ",0.0,0.87,0.13,0.4019,1,0,1,0,0,0,0,0,1,0
snape," however, for those select few who possess the predisposition i can teach you how to bewitch the mind and ensnare the senses. ",0.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,1,0
snape, i can tell you how to bottle fame brew glory and even put a stopper in death. ,0.16,0.576,0.263,0.3612,1,0,1,0,1,0,1,0,1,0
snape," then again, maybe some of you have come to hogwarts in possession of abilities so formidable that you feel confident enough to not pay attention. ",0.0,0.772,0.228,0.6701,1,0,1,0,1,0,0,0,1,0
snape, mr. potter. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
snape, our new celebrity. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
